IdSeat,Size,Number,Location,PlaneModel_Id
4651,Small,1A,Front,BFP
4652,Medium,1B,Middle,BFP
4653,Large,1C,Back,BFP
4654,Small,2A,Front,BFP
4655,Medium,2B,Middle,BFP
4656,Large,2C,Back,BFP
4657,Small,3A,Front,BFP
4658,Medium,3B,Middle,BFP
4659,Large,3C,Back,BFP
4660,Small,4A,Front,BFP
4661,Medium,4B,Middle,BFP
4662,Large,4C,Back,BFP
4663,Small,5A,Front,BFP
4664,Medium,5B,Middle,BFP
4665,Large,5C,Back,BFP
4666,Small,6A,Front,BFP
4667,Medium,6B,Middle,BFP
4668,Large,6C,Back,BFP
4669,Small,7A,Front,BFP
4670,Medium,7B,Middle,BFP
4671,Large,7C,Back,BFP
4672,Small,8A,Front,BFP
4673,Medium,8B,Middle,BFP
4674,Large,8C,Back,BFP
4675,Small,9A,Front,BFP
4676,Medium,9B,Middle,BFP
4677,Large,9C,Back,BFP
4678,Small,10A,Front,BFP
4679,Medium,10B,Middle,BFP
4680,Large,10C,Back,BFP
4681,Small,11A,Front,BFP
4682,Medium,11B,Middle,BFP
4683,Large,11C,Back,BFP
4684,Small,12A,Front,BFP
4685,Medium,12B,Middle,BFP
4686,Large,12C,Back,BFP
4687,Small,13A,Front,BFP
4688,Medium,13B,Middle,BFP
4689,Large,13C,Back,BFP
4690,Small,14A,Front,BFP
4691,Medium,14B,Middle,BFP
4692,Large,14C,Back,BFP
4693,Small,15A,Front,BFP
4694,Medium,15B,Middle,BFP
4695,Large,15C,Back,BFP
4696,Small,16A,Front,BFP
4697,Medium,16B,Middle,BFP
4698,Large,16C,Back,BFP
4699,Small,17A,Front,BFP
4700,Medium,17B,Middle,BFP
4701,Large,17C,Back,BFP
4702,Small,18A,Front,BFP
4703,Medium,18B,Middle,BFP
4704,Large,18C,Back,BFP
4705,Small,19A,Front,BFP
4706,Medium,19B,Middle,BFP
4707,Large,19C,Back,BFP
4708,Small,20A,Front,BFP
4709,Medium,20B,Middle,BFP
4710,Large,20C,Back,BFP
4711,Small,21A,Front,BFP
4712,Medium,21B,Middle,BFP
4713,Large,21C,Back,BFP
4714,Small,22A,Front,BFP
4715,Medium,22B,Middle,BFP
4716,Large,22C,Back,BFP
4717,Small,23A,Front,BFP
4718,Medium,23B,Middle,BFP
4719,Large,23C,Back,BFP
4720,Small,24A,Front,BFP
4721,Medium,24B,Middle,BFP
4722,Large,24C,Back,BFP
4723,Small,25A,Front,BFP
4724,Medium,25B,Middle,BFP
4725,Large,25C,Back,BFP
4726,Small,26A,Front,BFP
4727,Medium,26B,Middle,BFP
4728,Large,26C,Back,BFP
4729,Small,27A,Front,BFP
4730,Medium,27B,Middle,BFP
4731,Large,27C,Back,BFP
4732,Small,28A,Front,BFP
4733,Medium,28B,Middle,BFP
4734,Large,28C,Back,BFP
4735,Small,29A,Front,BFP
4736,Medium,29B,Middle,BFP
4737,Large,29C,Back,BFP
4738,Small,30A,Front,BFP
4739,Medium,30B,Middle,BFP
4740,Large,30C,Back,BFP
4741,Small,31A,Front,BFP
4742,Medium,31B,Middle,BFP
4743,Large,31C,Back,BFP
4744,Small,32A,Front,BFP
4745,Medium,32B,Middle,BFP
4746,Large,32C,Back,BFP
4747,Small,33A,Front,BFP
4748,Medium,33B,Middle,BFP
4749,Large,33C,Back,BFP
4750,Small,34A,Front,BFP
4751,Medium,34B,Middle,BFP
4752,Large,34C,Back,BFP
4753,Small,35A,Front,BFP
4754,Medium,35B,Middle,BFP
4755,Large,35C,Back,BFP
4756,Small,36A,Front,BFP
4757,Medium,36B,Middle,BFP
4758,Large,36C,Back,BFP
4759,Small,37A,Front,BFP
4760,Medium,37B,Middle,BFP
4761,Large,37C,Back,BFP
4762,Small,38A,Front,BFP
4763,Medium,38B,Middle,BFP
4764,Large,38C,Back,BFP
4765,Small,39A,Front,BFP
4766,Medium,39B,Middle,BFP
4767,Large,39C,Back,BFP
4768,Small,40A,Front,BFP
4769,Medium,40B,Middle,BFP
4770,Large,40C,Back,BFP
4771,Small,41A,Front,BFP
4772,Medium,41B,Middle,BFP
4773,Large,41C,Back,BFP
4774,Small,42A,Front,BFP
4775,Medium,42B,Middle,BFP
4776,Large,42C,Back,BFP
4777,Small,43A,Front,BFP
4778,Medium,43B,Middle,BFP
4779,Large,43C,Back,BFP
4780,Small,44A,Front,BFP
4781,Medium,44B,Middle,BFP
4782,Large,44C,Back,BFP
4783,Small,45A,Front,BFP
4784,Medium,45B,Middle,BFP
4785,Large,45C,Back,BFP
4786,Small,46A,Front,BFP
4787,Medium,46B,Middle,BFP
4788,Large,46C,Back,BFP
4789,Small,47A,Front,BFP
4790,Medium,47B,Middle,BFP
4791,Large,47C,Back,BFP
4792,Small,48A,Front,BFP
4793,Medium,48B,Middle,BFP
4794,Large,48C,Back,BFP
4795,Small,49A,Front,BFP
4796,Medium,49B,Middle,BFP
4797,Large,49C,Back,BFP
4798,Small,50A,Front,BFP
4799,Medium,50B,Middle,BFP
4800,Large,50C,Back,BFP
4801,Small,1A,Front,ONJ
4802,Medium,1B,Middle,ONJ
4803,Large,1C,Back,ONJ
4804,Small,2A,Front,ONJ
4805,Medium,2B,Middle,ONJ
4806,Large,2C,Back,ONJ
4807,Small,3A,Front,ONJ
4808,Medium,3B,Middle,ONJ
4809,Large,3C,Back,ONJ
4810,Small,4A,Front,ONJ
4811,Medium,4B,Middle,ONJ
4812,Large,4C,Back,ONJ
4813,Small,5A,Front,ONJ
4814,Medium,5B,Middle,ONJ
4815,Large,5C,Back,ONJ
4816,Small,6A,Front,ONJ
4817,Medium,6B,Middle,ONJ
4818,Large,6C,Back,ONJ
4819,Small,7A,Front,ONJ
4820,Medium,7B,Middle,ONJ
4821,Large,7C,Back,ONJ
4822,Small,8A,Front,ONJ
4823,Medium,8B,Middle,ONJ
4824,Large,8C,Back,ONJ
4825,Small,9A,Front,ONJ
4826,Medium,9B,Middle,ONJ
4827,Large,9C,Back,ONJ
4828,Small,10A,Front,ONJ
4829,Medium,10B,Middle,ONJ
4830,Large,10C,Back,ONJ
4831,Small,11A,Front,ONJ
4832,Medium,11B,Middle,ONJ
4833,Large,11C,Back,ONJ
4834,Small,12A,Front,ONJ
4835,Medium,12B,Middle,ONJ
4836,Large,12C,Back,ONJ
4837,Small,13A,Front,ONJ
4838,Medium,13B,Middle,ONJ
4839,Large,13C,Back,ONJ
4840,Small,14A,Front,ONJ
4841,Medium,14B,Middle,ONJ
4842,Large,14C,Back,ONJ
4843,Small,15A,Front,ONJ
4844,Medium,15B,Middle,ONJ
4845,Large,15C,Back,ONJ
4846,Small,16A,Front,ONJ
4847,Medium,16B,Middle,ONJ
4848,Large,16C,Back,ONJ
4849,Small,17A,Front,ONJ
4850,Medium,17B,Middle,ONJ
4851,Large,17C,Back,ONJ
4852,Small,18A,Front,ONJ
4853,Medium,18B,Middle,ONJ
4854,Large,18C,Back,ONJ
4855,Small,19A,Front,ONJ
4856,Medium,19B,Middle,ONJ
4857,Large,19C,Back,ONJ
4858,Small,20A,Front,ONJ
4859,Medium,20B,Middle,ONJ
4860,Large,20C,Back,ONJ
4861,Small,21A,Front,ONJ
4862,Medium,21B,Middle,ONJ
4863,Large,21C,Back,ONJ
4864,Small,22A,Front,ONJ
4865,Medium,22B,Middle,ONJ
4866,Large,22C,Back,ONJ
4867,Small,23A,Front,ONJ
4868,Medium,23B,Middle,ONJ
4869,Large,23C,Back,ONJ
4870,Small,24A,Front,ONJ
4871,Medium,24B,Middle,ONJ
4872,Large,24C,Back,ONJ
4873,Small,25A,Front,ONJ
4874,Medium,25B,Middle,ONJ
4875,Large,25C,Back,ONJ
4876,Small,26A,Front,ONJ
4877,Medium,26B,Middle,ONJ
4878,Large,26C,Back,ONJ
4879,Small,27A,Front,ONJ
4880,Medium,27B,Middle,ONJ
4881,Large,27C,Back,ONJ
4882,Small,28A,Front,ONJ
4883,Medium,28B,Middle,ONJ
4884,Large,28C,Back,ONJ
4885,Small,29A,Front,ONJ
4886,Medium,29B,Middle,ONJ
4887,Large,29C,Back,ONJ
4888,Small,30A,Front,ONJ
4889,Medium,30B,Middle,ONJ
4890,Large,30C,Back,ONJ
4891,Small,31A,Front,ONJ
4892,Medium,31B,Middle,ONJ
4893,Large,31C,Back,ONJ
4894,Small,32A,Front,ONJ
4895,Medium,32B,Middle,ONJ
4896,Large,32C,Back,ONJ
4897,Small,33A,Front,ONJ
4898,Medium,33B,Middle,ONJ
4899,Large,33C,Back,ONJ
4900,Small,34A,Front,ONJ
4901,Medium,34B,Middle,ONJ
4902,Large,34C,Back,ONJ
4903,Small,35A,Front,ONJ
4904,Medium,35B,Middle,ONJ
4905,Large,35C,Back,ONJ
4906,Small,36A,Front,ONJ
4907,Medium,36B,Middle,ONJ
4908,Large,36C,Back,ONJ
4909,Small,37A,Front,ONJ
4910,Medium,37B,Middle,ONJ
4911,Large,37C,Back,ONJ
4912,Small,38A,Front,ONJ
4913,Medium,38B,Middle,ONJ
4914,Large,38C,Back,ONJ
4915,Small,39A,Front,ONJ
4916,Medium,39B,Middle,ONJ
4917,Large,39C,Back,ONJ
4918,Small,40A,Front,ONJ
4919,Medium,40B,Middle,ONJ
4920,Large,40C,Back,ONJ
4921,Small,41A,Front,ONJ
4922,Medium,41B,Middle,ONJ
4923,Large,41C,Back,ONJ
4924,Small,42A,Front,ONJ
4925,Medium,42B,Middle,ONJ
4926,Large,42C,Back,ONJ
4927,Small,43A,Front,ONJ
4928,Medium,43B,Middle,ONJ
4929,Large,43C,Back,ONJ
4930,Small,44A,Front,ONJ
4931,Medium,44B,Middle,ONJ
4932,Large,44C,Back,ONJ
4933,Small,45A,Front,ONJ
4934,Medium,45B,Middle,ONJ
4935,Large,45C,Back,ONJ
4936,Small,46A,Front,ONJ
4937,Medium,46B,Middle,ONJ
4938,Large,46C,Back,ONJ
4939,Small,47A,Front,ONJ
4940,Medium,47B,Middle,ONJ
4941,Large,47C,Back,ONJ
4942,Small,48A,Front,ONJ
4943,Medium,48B,Middle,ONJ
4944,Large,48C,Back,ONJ
4945,Small,49A,Front,ONJ
4946,Medium,49B,Middle,ONJ
4947,Large,49C,Back,ONJ
4948,Small,50A,Front,ONJ
4949,Medium,50B,Middle,ONJ
4950,Large,50C,Back,ONJ
4951,Small,1A,Front,IUA
4952,Medium,1B,Middle,IUA
4953,Large,1C,Back,IUA
4954,Small,2A,Front,IUA
4955,Medium,2B,Middle,IUA
4956,Large,2C,Back,IUA
4957,Small,3A,Front,IUA
4958,Medium,3B,Middle,IUA
4959,Large,3C,Back,IUA
4960,Small,4A,Front,IUA
4961,Medium,4B,Middle,IUA
4962,Large,4C,Back,IUA
4963,Small,5A,Front,IUA
4964,Medium,5B,Middle,IUA
4965,Large,5C,Back,IUA
4966,Small,6A,Front,IUA
4967,Medium,6B,Middle,IUA
4968,Large,6C,Back,IUA
4969,Small,7A,Front,IUA
4970,Medium,7B,Middle,IUA
4971,Large,7C,Back,IUA
4972,Small,8A,Front,IUA
4973,Medium,8B,Middle,IUA
4974,Large,8C,Back,IUA
4975,Small,9A,Front,IUA
4976,Medium,9B,Middle,IUA
4977,Large,9C,Back,IUA
4978,Small,10A,Front,IUA
4979,Medium,10B,Middle,IUA
4980,Large,10C,Back,IUA
4981,Small,11A,Front,IUA
4982,Medium,11B,Middle,IUA
4983,Large,11C,Back,IUA
4984,Small,12A,Front,IUA
4985,Medium,12B,Middle,IUA
4986,Large,12C,Back,IUA
4987,Small,13A,Front,IUA
4988,Medium,13B,Middle,IUA
4989,Large,13C,Back,IUA
4990,Small,14A,Front,IUA
4991,Medium,14B,Middle,IUA
4992,Large,14C,Back,IUA
4993,Small,15A,Front,IUA
4994,Medium,15B,Middle,IUA
4995,Large,15C,Back,IUA
4996,Small,16A,Front,IUA
4997,Medium,16B,Middle,IUA
4998,Large,16C,Back,IUA
4999,Small,17A,Front,IUA
5000,Medium,17B,Middle,IUA
5001,Large,17C,Back,IUA
5002,Small,18A,Front,IUA
5003,Medium,18B,Middle,IUA
5004,Large,18C,Back,IUA
5005,Small,19A,Front,IUA
5006,Medium,19B,Middle,IUA
5007,Large,19C,Back,IUA
5008,Small,20A,Front,IUA
5009,Medium,20B,Middle,IUA
5010,Large,20C,Back,IUA
5011,Small,21A,Front,IUA
5012,Medium,21B,Middle,IUA
5013,Large,21C,Back,IUA
5014,Small,22A,Front,IUA
5015,Medium,22B,Middle,IUA
5016,Large,22C,Back,IUA
5017,Small,23A,Front,IUA
5018,Medium,23B,Middle,IUA
5019,Large,23C,Back,IUA
5020,Small,24A,Front,IUA
5021,Medium,24B,Middle,IUA
5022,Large,24C,Back,IUA
5023,Small,25A,Front,IUA
5024,Medium,25B,Middle,IUA
5025,Large,25C,Back,IUA
5026,Small,26A,Front,IUA
5027,Medium,26B,Middle,IUA
5028,Large,26C,Back,IUA
5029,Small,27A,Front,IUA
5030,Medium,27B,Middle,IUA
5031,Large,27C,Back,IUA
5032,Small,28A,Front,IUA
5033,Medium,28B,Middle,IUA
5034,Large,28C,Back,IUA
5035,Small,29A,Front,IUA
5036,Medium,29B,Middle,IUA
5037,Large,29C,Back,IUA
5038,Small,30A,Front,IUA
5039,Medium,30B,Middle,IUA
5040,Large,30C,Back,IUA
5041,Small,31A,Front,IUA
5042,Medium,31B,Middle,IUA
5043,Large,31C,Back,IUA
5044,Small,32A,Front,IUA
5045,Medium,32B,Middle,IUA
5046,Large,32C,Back,IUA
5047,Small,33A,Front,IUA
5048,Medium,33B,Middle,IUA
5049,Large,33C,Back,IUA
5050,Small,34A,Front,IUA
5051,Medium,34B,Middle,IUA
5052,Large,34C,Back,IUA
5053,Small,35A,Front,IUA
5054,Medium,35B,Middle,IUA
5055,Large,35C,Back,IUA
5056,Small,36A,Front,IUA
5057,Medium,36B,Middle,IUA
5058,Large,36C,Back,IUA
5059,Small,37A,Front,IUA
5060,Medium,37B,Middle,IUA
5061,Large,37C,Back,IUA
5062,Small,38A,Front,IUA
5063,Medium,38B,Middle,IUA
5064,Large,38C,Back,IUA
5065,Small,39A,Front,IUA
5066,Medium,39B,Middle,IUA
5067,Large,39C,Back,IUA
5068,Small,40A,Front,IUA
5069,Medium,40B,Middle,IUA
5070,Large,40C,Back,IUA
5071,Small,41A,Front,IUA
5072,Medium,41B,Middle,IUA
5073,Large,41C,Back,IUA
5074,Small,42A,Front,IUA
5075,Medium,42B,Middle,IUA
5076,Large,42C,Back,IUA
5077,Small,43A,Front,IUA
5078,Medium,43B,Middle,IUA
5079,Large,43C,Back,IUA
5080,Small,44A,Front,IUA
5081,Medium,44B,Middle,IUA
5082,Large,44C,Back,IUA
5083,Small,45A,Front,IUA
5084,Medium,45B,Middle,IUA
5085,Large,45C,Back,IUA
5086,Small,46A,Front,IUA
5087,Medium,46B,Middle,IUA
5088,Large,46C,Back,IUA
5089,Small,47A,Front,IUA
5090,Medium,47B,Middle,IUA
5091,Large,47C,Back,IUA
5092,Small,48A,Front,IUA
5093,Medium,48B,Middle,IUA
5094,Large,48C,Back,IUA
5095,Small,49A,Front,IUA
5096,Medium,49B,Middle,IUA
5097,Large,49C,Back,IUA
5098,Small,50A,Front,IUA
5099,Medium,50B,Middle,IUA
5100,Large,50C,Back,IUA
5101,Small,1A,Front,AGH
5102,Medium,1B,Middle,AGH
5103,Large,1C,Back,AGH
5104,Small,2A,Front,AGH
5105,Medium,2B,Middle,AGH
5106,Large,2C,Back,AGH
5107,Small,3A,Front,AGH
5108,Medium,3B,Middle,AGH
5109,Large,3C,Back,AGH
5110,Small,4A,Front,AGH
5111,Medium,4B,Middle,AGH
5112,Large,4C,Back,AGH
5113,Small,5A,Front,AGH
5114,Medium,5B,Middle,AGH
5115,Large,5C,Back,AGH
5116,Small,6A,Front,AGH
5117,Medium,6B,Middle,AGH
5118,Large,6C,Back,AGH
5119,Small,7A,Front,AGH
5120,Medium,7B,Middle,AGH
5121,Large,7C,Back,AGH
5122,Small,8A,Front,AGH
5123,Medium,8B,Middle,AGH
5124,Large,8C,Back,AGH
5125,Small,9A,Front,AGH
5126,Medium,9B,Middle,AGH
5127,Large,9C,Back,AGH
5128,Small,10A,Front,AGH
5129,Medium,10B,Middle,AGH
5130,Large,10C,Back,AGH
5131,Small,11A,Front,AGH
5132,Medium,11B,Middle,AGH
5133,Large,11C,Back,AGH
5134,Small,12A,Front,AGH
5135,Medium,12B,Middle,AGH
5136,Large,12C,Back,AGH
5137,Small,13A,Front,AGH
5138,Medium,13B,Middle,AGH
5139,Large,13C,Back,AGH
5140,Small,14A,Front,AGH
5141,Medium,14B,Middle,AGH
5142,Large,14C,Back,AGH
5143,Small,15A,Front,AGH
5144,Medium,15B,Middle,AGH
5145,Large,15C,Back,AGH
5146,Small,16A,Front,AGH
5147,Medium,16B,Middle,AGH
5148,Large,16C,Back,AGH
5149,Small,17A,Front,AGH
5150,Medium,17B,Middle,AGH
5151,Large,17C,Back,AGH
5152,Small,18A,Front,AGH
5153,Medium,18B,Middle,AGH
5154,Large,18C,Back,AGH
5155,Small,19A,Front,AGH
5156,Medium,19B,Middle,AGH
5157,Large,19C,Back,AGH
5158,Small,20A,Front,AGH
5159,Medium,20B,Middle,AGH
5160,Large,20C,Back,AGH
5161,Small,21A,Front,AGH
5162,Medium,21B,Middle,AGH
5163,Large,21C,Back,AGH
5164,Small,22A,Front,AGH
5165,Medium,22B,Middle,AGH
5166,Large,22C,Back,AGH
5167,Small,23A,Front,AGH
5168,Medium,23B,Middle,AGH
5169,Large,23C,Back,AGH
5170,Small,24A,Front,AGH
5171,Medium,24B,Middle,AGH
5172,Large,24C,Back,AGH
5173,Small,25A,Front,AGH
5174,Medium,25B,Middle,AGH
5175,Large,25C,Back,AGH
5176,Small,26A,Front,AGH
5177,Medium,26B,Middle,AGH
5178,Large,26C,Back,AGH
5179,Small,27A,Front,AGH
5180,Medium,27B,Middle,AGH
5181,Large,27C,Back,AGH
5182,Small,28A,Front,AGH
5183,Medium,28B,Middle,AGH
5184,Large,28C,Back,AGH
5185,Small,29A,Front,AGH
5186,Medium,29B,Middle,AGH
5187,Large,29C,Back,AGH
5188,Small,30A,Front,AGH
5189,Medium,30B,Middle,AGH
5190,Large,30C,Back,AGH
5191,Small,31A,Front,AGH
5192,Medium,31B,Middle,AGH
5193,Large,31C,Back,AGH
5194,Small,32A,Front,AGH
5195,Medium,32B,Middle,AGH
5196,Large,32C,Back,AGH
5197,Small,33A,Front,AGH
5198,Medium,33B,Middle,AGH
5199,Large,33C,Back,AGH
5200,Small,34A,Front,AGH
5201,Medium,34B,Middle,AGH
5202,Large,34C,Back,AGH
5203,Small,35A,Front,AGH
5204,Medium,35B,Middle,AGH
5205,Large,35C,Back,AGH
5206,Small,36A,Front,AGH
5207,Medium,36B,Middle,AGH
5208,Large,36C,Back,AGH
5209,Small,37A,Front,AGH
5210,Medium,37B,Middle,AGH
5211,Large,37C,Back,AGH
5212,Small,38A,Front,AGH
5213,Medium,38B,Middle,AGH
5214,Large,38C,Back,AGH
5215,Small,39A,Front,AGH
5216,Medium,39B,Middle,AGH
5217,Large,39C,Back,AGH
5218,Small,40A,Front,AGH
5219,Medium,40B,Middle,AGH
5220,Large,40C,Back,AGH
5221,Small,41A,Front,AGH
5222,Medium,41B,Middle,AGH
5223,Large,41C,Back,AGH
5224,Small,42A,Front,AGH
5225,Medium,42B,Middle,AGH
5226,Large,42C,Back,AGH
5227,Small,43A,Front,AGH
5228,Medium,43B,Middle,AGH
5229,Large,43C,Back,AGH
5230,Small,44A,Front,AGH
5231,Medium,44B,Middle,AGH
5232,Large,44C,Back,AGH
5233,Small,45A,Front,AGH
5234,Medium,45B,Middle,AGH
5235,Large,45C,Back,AGH
5236,Small,46A,Front,AGH
5237,Medium,46B,Middle,AGH
5238,Large,46C,Back,AGH
5239,Small,47A,Front,AGH
5240,Medium,47B,Middle,AGH
5241,Large,47C,Back,AGH
5242,Small,48A,Front,AGH
5243,Medium,48B,Middle,AGH
5244,Large,48C,Back,AGH
5245,Small,49A,Front,AGH
5246,Medium,49B,Middle,AGH
5247,Large,49C,Back,AGH
5248,Small,50A,Front,AGH
5249,Medium,50B,Middle,AGH
5250,Large,50C,Back,AGH
5251,Small,1A,Front,OZP
5252,Medium,1B,Middle,OZP
5253,Large,1C,Back,OZP
5254,Small,2A,Front,OZP
5255,Medium,2B,Middle,OZP
5256,Large,2C,Back,OZP
5257,Small,3A,Front,OZP
5258,Medium,3B,Middle,OZP
5259,Large,3C,Back,OZP
5260,Small,4A,Front,OZP
5261,Medium,4B,Middle,OZP
5262,Large,4C,Back,OZP
5263,Small,5A,Front,OZP
5264,Medium,5B,Middle,OZP
5265,Large,5C,Back,OZP
5266,Small,6A,Front,OZP
5267,Medium,6B,Middle,OZP
5268,Large,6C,Back,OZP
5269,Small,7A,Front,OZP
5270,Medium,7B,Middle,OZP
5271,Large,7C,Back,OZP
5272,Small,8A,Front,OZP
5273,Medium,8B,Middle,OZP
5274,Large,8C,Back,OZP
5275,Small,9A,Front,OZP
5276,Medium,9B,Middle,OZP
5277,Large,9C,Back,OZP
5278,Small,10A,Front,OZP
5279,Medium,10B,Middle,OZP
5280,Large,10C,Back,OZP
5281,Small,11A,Front,OZP
5282,Medium,11B,Middle,OZP
5283,Large,11C,Back,OZP
5284,Small,12A,Front,OZP
5285,Medium,12B,Middle,OZP
5286,Large,12C,Back,OZP
5287,Small,13A,Front,OZP
5288,Medium,13B,Middle,OZP
5289,Large,13C,Back,OZP
5290,Small,14A,Front,OZP
5291,Medium,14B,Middle,OZP
5292,Large,14C,Back,OZP
5293,Small,15A,Front,OZP
5294,Medium,15B,Middle,OZP
5295,Large,15C,Back,OZP
5296,Small,16A,Front,OZP
5297,Medium,16B,Middle,OZP
5298,Large,16C,Back,OZP
5299,Small,17A,Front,OZP
5300,Medium,17B,Middle,OZP
5301,Large,17C,Back,OZP
5302,Small,18A,Front,OZP
5303,Medium,18B,Middle,OZP
5304,Large,18C,Back,OZP
5305,Small,19A,Front,OZP
5306,Medium,19B,Middle,OZP
5307,Large,19C,Back,OZP
5308,Small,20A,Front,OZP
5309,Medium,20B,Middle,OZP
5310,Large,20C,Back,OZP
5311,Small,21A,Front,OZP
5312,Medium,21B,Middle,OZP
5313,Large,21C,Back,OZP
5314,Small,22A,Front,OZP
5315,Medium,22B,Middle,OZP
5316,Large,22C,Back,OZP
5317,Small,23A,Front,OZP
5318,Medium,23B,Middle,OZP
5319,Large,23C,Back,OZP
5320,Small,24A,Front,OZP
5321,Medium,24B,Middle,OZP
5322,Large,24C,Back,OZP
5323,Small,25A,Front,OZP
5324,Medium,25B,Middle,OZP
5325,Large,25C,Back,OZP
5326,Small,26A,Front,OZP
5327,Medium,26B,Middle,OZP
5328,Large,26C,Back,OZP
5329,Small,27A,Front,OZP
5330,Medium,27B,Middle,OZP
5331,Large,27C,Back,OZP
5332,Small,28A,Front,OZP
5333,Medium,28B,Middle,OZP
5334,Large,28C,Back,OZP
5335,Small,29A,Front,OZP
5336,Medium,29B,Middle,OZP
5337,Large,29C,Back,OZP
5338,Small,30A,Front,OZP
5339,Medium,30B,Middle,OZP
5340,Large,30C,Back,OZP
5341,Small,31A,Front,OZP
5342,Medium,31B,Middle,OZP
5343,Large,31C,Back,OZP
5344,Small,32A,Front,OZP
5345,Medium,32B,Middle,OZP
5346,Large,32C,Back,OZP
5347,Small,33A,Front,OZP
5348,Medium,33B,Middle,OZP
5349,Large,33C,Back,OZP
5350,Small,34A,Front,OZP
5351,Medium,34B,Middle,OZP
5352,Large,34C,Back,OZP
5353,Small,35A,Front,OZP
5354,Medium,35B,Middle,OZP
5355,Large,35C,Back,OZP
5356,Small,36A,Front,OZP
5357,Medium,36B,Middle,OZP
5358,Large,36C,Back,OZP
5359,Small,37A,Front,OZP
5360,Medium,37B,Middle,OZP
5361,Large,37C,Back,OZP
5362,Small,38A,Front,OZP
5363,Medium,38B,Middle,OZP
5364,Large,38C,Back,OZP
5365,Small,39A,Front,OZP
5366,Medium,39B,Middle,OZP
5367,Large,39C,Back,OZP
5368,Small,40A,Front,OZP
5369,Medium,40B,Middle,OZP
5370,Large,40C,Back,OZP
5371,Small,41A,Front,OZP
5372,Medium,41B,Middle,OZP
5373,Large,41C,Back,OZP
5374,Small,42A,Front,OZP
5375,Medium,42B,Middle,OZP
5376,Large,42C,Back,OZP
5377,Small,43A,Front,OZP
5378,Medium,43B,Middle,OZP
5379,Large,43C,Back,OZP
5380,Small,44A,Front,OZP
5381,Medium,44B,Middle,OZP
5382,Large,44C,Back,OZP
5383,Small,45A,Front,OZP
5384,Medium,45B,Middle,OZP
5385,Large,45C,Back,OZP
5386,Small,46A,Front,OZP
5387,Medium,46B,Middle,OZP
5388,Large,46C,Back,OZP
5389,Small,47A,Front,OZP
5390,Medium,47B,Middle,OZP
5391,Large,47C,Back,OZP
5392,Small,48A,Front,OZP
5393,Medium,48B,Middle,OZP
5394,Large,48C,Back,OZP
5395,Small,49A,Front,OZP
5396,Medium,49B,Middle,OZP
5397,Large,49C,Back,OZP
5398,Small,50A,Front,OZP
5399,Medium,50B,Middle,OZP
5400,Large,50C,Back,OZP
5401,Small,1A,Front,PJB
5402,Medium,1B,Middle,PJB
5403,Large,1C,Back,PJB
5404,Small,2A,Front,PJB
5405,Medium,2B,Middle,PJB
5406,Large,2C,Back,PJB
5407,Small,3A,Front,PJB
5408,Medium,3B,Middle,PJB
5409,Large,3C,Back,PJB
5410,Small,4A,Front,PJB
5411,Medium,4B,Middle,PJB
5412,Large,4C,Back,PJB
5413,Small,5A,Front,PJB
5414,Medium,5B,Middle,PJB
5415,Large,5C,Back,PJB
5416,Small,6A,Front,PJB
5417,Medium,6B,Middle,PJB
5418,Large,6C,Back,PJB
5419,Small,7A,Front,PJB
5420,Medium,7B,Middle,PJB
5421,Large,7C,Back,PJB
5422,Small,8A,Front,PJB
5423,Medium,8B,Middle,PJB
5424,Large,8C,Back,PJB
5425,Small,9A,Front,PJB
5426,Medium,9B,Middle,PJB
5427,Large,9C,Back,PJB
5428,Small,10A,Front,PJB
5429,Medium,10B,Middle,PJB
5430,Large,10C,Back,PJB
5431,Small,11A,Front,PJB
5432,Medium,11B,Middle,PJB
5433,Large,11C,Back,PJB
5434,Small,12A,Front,PJB
5435,Medium,12B,Middle,PJB
5436,Large,12C,Back,PJB
5437,Small,13A,Front,PJB
5438,Medium,13B,Middle,PJB
5439,Large,13C,Back,PJB
5440,Small,14A,Front,PJB
5441,Medium,14B,Middle,PJB
5442,Large,14C,Back,PJB
5443,Small,15A,Front,PJB
5444,Medium,15B,Middle,PJB
5445,Large,15C,Back,PJB
5446,Small,16A,Front,PJB
5447,Medium,16B,Middle,PJB
5448,Large,16C,Back,PJB
5449,Small,17A,Front,PJB
5450,Medium,17B,Middle,PJB
5451,Large,17C,Back,PJB
5452,Small,18A,Front,PJB
5453,Medium,18B,Middle,PJB
5454,Large,18C,Back,PJB
5455,Small,19A,Front,PJB
5456,Medium,19B,Middle,PJB
5457,Large,19C,Back,PJB
5458,Small,20A,Front,PJB
5459,Medium,20B,Middle,PJB
5460,Large,20C,Back,PJB
5461,Small,21A,Front,PJB
5462,Medium,21B,Middle,PJB
5463,Large,21C,Back,PJB
5464,Small,22A,Front,PJB
5465,Medium,22B,Middle,PJB
5466,Large,22C,Back,PJB
5467,Small,23A,Front,PJB
5468,Medium,23B,Middle,PJB
5469,Large,23C,Back,PJB
5470,Small,24A,Front,PJB
5471,Medium,24B,Middle,PJB
5472,Large,24C,Back,PJB
5473,Small,25A,Front,PJB
5474,Medium,25B,Middle,PJB
5475,Large,25C,Back,PJB
5476,Small,26A,Front,PJB
5477,Medium,26B,Middle,PJB
5478,Large,26C,Back,PJB
5479,Small,27A,Front,PJB
